1689909549.147642 server started (123429): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1689909549.162560 cmd_find_current_client: no target, return (nil)
1689909549.162561 cmd_find_best_session: 0 sessions to try
1689909549.162562 cmd_find_current_client: no target, return (nil)
1689909549.162562 cmd_find_best_session: 0 sessions to try
1689909549.162563 cmd_find_best_session: 0 sessions to try
1689909549.162564 key_bindings_add: 0x20 Space = next-layout
1689909549.162565 cmd_find_best_session: 0 sessions to try
1689909549.162566 cmdq_next <global>: [bind-key/0x55582bbf8e80] (0), flags 0
1689909549.162568 cmdq_fire_command <global>: (34) bind-key -N "Break pane to a new window" ! { break-pane }
1689909549.162569 cmd_find_best_session: 0 sessions to try
1689909549.162570 cmd_find_current_client: no target, return (nil)
1689909549.162571 cmd_find_best_session: 0 sessions to try
1689909549.162571 cmd_find_current_client: no target, return (nil)
1689909549.162572 cmd_find_best_session: 0 sessions to try
1689909549.162573 cmd_find_best_session: 0 sessions to try
1689909549.162574 key_bindings_add: 0x21 ! = break-pane
1689909549.162575 cmd_find_best_session: 0 sessions to try
1689909549.162576 cmdq_next <global>: [bind-key/0x55582bbf9560] (0), flags 0
1689909549.162578 cmdq_fire_command <global>: (42) bind-key -N "Split window vertically" \\" { split-window }
1689909549.162579 cmd_find_best_session: 0 sessions to try
1689909549.162579 cmd_find_current_client: no target, return (nil)
1689909549.162580 cmd_find_best_session: 0 sessions to try
1689909549.162581 cmd_find_current_client: no target, return (nil)
1689909549.162582 cmd_find_best_session: 0 sessions to try
1689909549.162583 cmd_find_best_session: 0 sessions to try
1689909549.162584 key_bindings_add: 0x22 " = split-window
1689909549.162584 cmd_find_best_session: 0 sessions to try
1689909549.162585 cmdq_next <global>: [bind-key/0x55582bbf9b70] (0), flags 0
1689909549.162587 cmdq_fire_command <global>: (50) bind-key -N "List all paste buffers" \\# { list-buffers }
1689909549.162588 cmd_find_best_session: 0 sessions to try
1689909549.162589 cmd_find_current_client: no target, return (nil)
1689909549.162590 cmd_find_best_session: 0 sessions to try
1689909549.162590 cmd_find_current_client: no target, return (nil)
1689909549.162591 cmd_find_best_session: 0 sessions to try
1689909549.162592 cmd_find_best_session: 0 sessions to try
1689909549.162593 key_bindings_add: 0x23 # = list-buffers
1689909549.162594 cmd_find_best_session: 0 sessions to try
1689909549.162595 cmdq_next <global>: [bind-key/0x55582bbfa9b0] (0), flags 0
1689909549.162599 cmdq_fire_command <global>: (58) bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1689909549.162600 cmd_find_best_session: 0 sessions to try
1689909549.162601 cmd_find_current_client: no target, return (nil)
1689909549.162602 cmd_find_best_session: 0 sessions to try
1689909549.162602 cmd_find_current_client: no target, return (nil)
1689909549.162603 cmd_find_best_session: 0 sessions to try
1689909549.162604 cmd_find_best_session: 0 sessions to try
1689909549.162606 key_bindings_add: 0x24 $ = command-prompt -I "#S" { rename-session "%%" }
1689909549.162607 cmd_find_best_session: 0 sessions to try
1689909549.162608 cmdq_next <global>: [bind-key/0x55582bbfac20] (0), flags 0
1689909549.162610 cmdq_fire_command <global>: (70) bind-key -N "Split window horizontally" \\% { split-window -h }
1689909549.162611 cmd_find_best_session: 0 sessions to try
1689909549.162612 cmd_find_current_client: no target, return (nil)
1689909549.162612 cmd_find_best_session: 0 sessions to try
1689909549.162613 cmd_find_current_client: no target, return (nil)
1689909549.162614 cmd_find_best_session: 0 sessions to try
1689909549.162615 cmd_find_best_session: 0 sessions to try
1689909549.162616 key_bindings_add: 0x25 % = split-window -h
1689909549.162617 cmd_find_best_session: 0 sessions to try
1689909549.162618 cmdq_next <global>: [bind-key/0x55582bbfb650] (0), flags 0
1689909549.162622 cmdq_fire_command <global>: (78) bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1689909549.162624 cmd_find_best_session: 0 sessions to try
1689909549.162625 cmd_find_current_client: no target, return (nil)
1689909549.162626 cmd_find_best_session: 0 sessions to try
1689909549.162626 cmd_find_current_client: no target, return (nil)
1689909549.162627 cmd_find_best_session: 0 sessions to try
1689909549.162628 cmd_find_best_session: 0 sessions to try
1689909549.162630 key_bindings_add: 0x26 & = confirm-before -p "kill-window #W? (y/n)" kill-window
1689909549.162631 cmd_find_best_session: 0 sessions to try
1689909549.162632 cmdq_next <global>: [bind-key/0x55582bbfc960] (0), flags 0
1689909549.162636 cmdq_fire_command <global>: (86) bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1689909549.162637 cmd_find_best_session: 0 sessions to try
1689909549.162637 cmd_find_current_client: no target, return (nil)
1689909549.162638 cmd_find_best_session: 0 sessions to try
1689909549.162639 cmd_find_current_client: no target, return (nil)
1689909549.162640 cmd_find_best_session: 0 sessions to try
1689909549.162640 cmd_find_best_session: 0 sessions to try
1689909549.162643 key_bindings_add: 0x27 ' = command-prompt -T window-target -p index { select-window -t ":%%" }
1689909549.162644 cmd_find_best_session: 0 sessions to try
1689909549.162645 cmdq_next <global>: [bind-key/0x55582bbfcbd0] (0), flags 0
1689909549.162647 cmdq_fire_command <global>: (98) bind-key -N "Switch to previous client" ( { switch-client -p }
1689909549.162648 cmd_find_best_session: 0 sessions to try
1689909549.162649 cmd_find_current_client: no target, return (nil)
1689909549.162649 cmd_find_best_session: 0 sessions to try
1689909549.162650 cmd_find_current_client: no target, return (nil)
1689909549.162651 cmd_find_best_session: 0 sessions to try
1689909549.162652 cmd_find_best_session: 0 sessions to try
1689909549.162653 key_bindings_add: 0x28 ( = switch-client -p
1689909549.162654 cmd_find_best_session: 0 sessions to try
1689909549.162655 cmdq_next <global>: [bind-key/0x55582bbfd0d0] (0), flags 0
1689909549.162657 cmdq_fire_command <global>: (106) bind-key -N "Switch to next client" ) { switch-client -n }
1689909549.162657 cmd_find_best_session: 0 sessions to try
1689909549.162658 cmd_find_current_client: no target, return (nil)
1689909549.162659 cmd_find_best_session: 0 sessions to try
1689909549.162660 cmd_find_current_client: no target, return (nil)
1689909549.162660 cmd_find_best_session: 0 sessions to try
1689909549.162661 cmd_find_best_session: 0 sessions to try
1689909549.162663 key_bindings_add: 0x29 ) = switch-client -n
1689909549.162664 cmd_find_best_session: 0 sessions to try
1689909549.162665 cmdq_next <global>: [bind-key/0x55582bbfdd20] (0), flags 0
1689909549.162668 cmdq_fire_command <global>: (114) bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1689909549.162669 cmd_find_best_session: 0 sessions to try
1689909549.162670 cmd_find_current_client: no target, return (nil)
1689909549.162670 cmd_find_best_session: 0 sessions to try
1689909549.162671 cmd_find_current_client: no target, return (nil)
1689909549.162672 cmd_find_best_session: 0 sessions to try
1689909549.162673 cmd_find_best_session: 0 sessions to try
1689909549.162674 key_bindings_add: 0x2c , = command-prompt -I "#W" { rename-window "%%" }
1689909549.162675 cmd_find_best_session: 0 sessions to try
1689909549.162676 cmdq_next <global>: [bind-key/0x55582bbfe220] (0), flags 0
1689909549.162678 cmdq_fire_command <global>: (126) bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1689909549.162679 cmd_find_best_session: 0 sessions to try
1689909549.162680 cmd_find_current_client: no target, return (nil)
1689909549.162681 cmd_find_best_session: 0 sessions to try
1689909549.162681 cmd_find_current_client: no target, return (nil)
1689909549.162682 cmd_find_best_session: 0 sessions to try
1689909549.162683 cmd_find_best_session: 0 sessions to try
1689909549.162684 key_bindings_add: 0x2d - = delete-buffer
1689909549.162685 cmd_find_best_session: 0 sessions to try
1689909549.162686 cmdq_next <global>: [bind-key/0x55582bbfee20] (0), flags 0
1689909549.162689 cmdq_fire_command <global>: (134) bind-key -N "Move the current window" . { command-prompt -T target { move-window -t "%%" } }
1689909549.162690 cmd_find_best_session: 0 sessions to try
1689909549.162691 cmd_find_current_client: no target, return (nil)
1689909549.162691 cmd_find_best_session: 0 sessions to try
1689909549.162692 cmd_find_current_client: no target, return (nil)
1689909549.162693 cmd_find_best_session: 0 sessions to try
1689909549.162694 cmd_find_best_session: 0 sessions to try
1689909549.162696 key_bindings_add: 0x2e . = command-prompt -T target { move-window -t "%%" }
1689909549.162697 cmd_find_best_session: 0 sessions to try
1689909549.162698 cmdq_next <global>: [bind-key/0x55582bbffad0] (0), flags 0
1689909549.162701 cmdq_fire_command <global>: (146) bind-key -N "Describe key binding" / { command-prompt -k -p key { list-keys -1N "%%" } }
1689909549.162702 cmd_find_best_session: 0 sessions to try
1689909549.162702 cmd_find_current_client: no target, return (nil)
1689909549.162703 cmd_find_best_session: 0 sessions to try
1689909549.162704 cmd_find_current_client: no target, return (nil)
1689909549.162705 cmd_find_best_session: 0 sessions to try
1689909549.162705 cmd_find_best_session: 0 sessions to try
1689909549.162708 key_bindings_add: 0x2f / = command-prompt -k -p key { list-keys -1N "%%" }
1689909549.162708 cmd_find_best_session: 0 sessions to try
1689909549.162709 cmdq_next <global>: [bind-key/0x55582bbffeb0] (0), flags 0
1689909549.162711 cmdq_fire_command <global>: (158) bind-key -N "Select window 0" 0 { select-window -t :=0 }
1689909549.162712 cmd_find_best_session: 0 sessions to try
1689909549.162713 cmd_find_current_client: no target, return (nil)
1689909549.162714 cmd_find_best_session: 0 sessions to try
1689909549.162714 cmd_find_current_client: no target, return (nil)
1689909549.162715 cmd_find_best_session: 0 sessions to try
1689909549.162716 cmd_find_best_session: 0 sessions to try
1689909549.162717 key_bindings_add: 0x30 0 = select-window -t :=0
1689909549.162718 cmd_find_best_session: 0 sessions to try
1689909549.162719 cmdq_next <global>: [bind-key/0x55582bc00570] (0), flags 0
1689909549.162721 cmdq_fire_command <global>: (166) bind-key -N "Select window 1" 1 { select-window -t :=1 }
1689909549.162722 cmd_find_best_session: 0 sessions to try
1689909549.162723 cmd_find_current_client: no target, return (nil)
1689909549.162723 cmd_find_best_session: 0 sessions to try
1689909549.162725 cmd_find_current_client: no target, return (nil)
1689909549.162726 cmd_find_best_session: 0 sessions to try
1689909549.162726 cmd_find_best_session: 0 sessions to try
1689909549.162728 key_bindings_add: 0x31 1 = select-window -t :=1
1689909549.162729 cmd_find_best_session: 0 sessions to try
1689909549.162729 cmdq_next <global>: [bind-key/0x55582bc00bb0] (0), flags 0
1689909549.162731 cmdq_fire_command <global>: (174) bind-key -N "Select window 2" 2 { select-window -t :=2 }
1689909549.162732 cmd_find_best_session: 0 sessions to try
1689909549.162733 cmd_find_current_client: no target, return (nil)
1689909549.162734 cmd_find_best_session: 0 sessions to try
1689909549.162734 cmd_find_current_client: no target, return (nil)
1689909549.162735 cmd_find_best_session: 0 sessions to try
1689909549.162736 cmd_find_best_session: 0 sessions to try
1689909549.162737 key_bindings_add: 0x32 2 = select-window -t :=2
1689909549.162738 cmd_find_best_session: 0 sessions to try
1689909549.162739 cmdq_next <global>: [bind-key/0x55582bc01180] (0), flags 0
1689909549.162740 cmdq_fire_command <global>: (182) bind-key -N "Select window 3" 3 { select-window -t :=3 }
1689909549.162741 cmd_find_best_session: 0 sessions to try
1689909549.162742 cmd_find_current_client: no target, return (nil)
1689909549.162743 cmd_find_best_session: 0 sessions to try
1689909549.162744 cmd_find_current_client: no target, return (nil)
1689909549.162744 cmd_find_best_session: 0 sessions to try
1689909549.162745 cmd_find_best_session: 0 sessions to try
1689909549.162746 key_bindings_add: 0x33 3 = select-window -t :=3
1689909549.162747 cmd_find_best_session: 0 sessions to try
1689909549.162748 cmdq_next <global>: [bind-key/0x55582bc016e0] (0), flags 0
1689909549.162749 cmdq_fire_command <global>: (190) bind-key -N "Select window 4" 4 { select-window -t :=4 }
1689909549.162750 cmd_find_best_session: 0 sessions to try
1689909549.162751 cmd_find_current_client: no target, return (nil)
1689909549.162752 cmd_find_best_session: 0 sessions to try
1689909549.162752 cmd_find_current_client: no target, return (nil)
1689909549.162753 cmd_find_best_session: 0 sessions to try
1689909549.162754 cmd_find_best_session: 0 sessions to try
1689909549.162755 key_bindings_add: 0x34 4 = select-window -t :=4
1689909549.162756 cmd_find_best_session: 0 sessions to try
1689909549.162757 cmdq_next <global>: [bind-key/0x55582bc01b30] (0), flags 0
1689909549.162759 cmdq_fire_command <global>: (198) bind-key -N "Select window 5" 5 { select-window -t :=5 }
1689909549.162759 cmd_find_best_session: 0 sessions to try
1689909549.162760 cmd_find_current_client: no target, return (nil)
1689909549.162761 cmd_find_best_session: 0 sessions to try
1689909549.162762 cmd_find_current_client: no target, return (nil)
1689909549.162762 cmd_find_best_session: 0 sessions to try
1689909549.162763 cmd_find_best_session: 0 sessions to try
1689909549.162764 key_bindings_add: 0x35 5 = select-window -t :=5
1689909549.162765 cmd_find_best_session: 0 sessions to try
1689909549.162766 cmdq_next <global>: [bind-key/0x55582bc020e0] (0), flags 0
1689909549.162768 cmdq_fire_command <global>: (206) bind-key -N "Select window 6" 6 { select-window -t :=6 }
1689909549.162768 cmd_find_best_session: 0 sessions to try
1689909549.162769 cmd_find_current_client: no target, return (nil)
1689909549.162770 cmd_find_best_session: 0 sessions to try
1689909549.162771 cmd_find_current_client: no target, return (nil)
1689909549.162771 cmd_find_best_session: 0 sessions to try
1689909549.162772 cmd_find_best_session: 0 sessions to try
1689909549.162773 key_bindings_add: 0x36 6 = select-window -t :=6
1689909549.162774 cmd_find_best_session: 0 sessions to try
1689909549.162775 cmdq_next <global>: [bind-key/0x55582bc024f0] (0), flags 0
1689909549.162777 cmdq_fire_command <global>: (214) bind-key -N "Select window 7" 7 { select-window -t :=7 }
1689909549.162777 cmd_find_best_session: 0 sessions to try
1689909549.162778 cmd_find_current_client: no target, return (nil)
1689909549.162779 cmd_find_best_session: 0 sessions to try
1689909549.162780 cmd_find_current_client: no target, return (nil)
1689909549.162781 cmd_find_best_session: 0 sessions to try
1689909549.162782 cmd_find_best_session: 0 sessions to try
1689909549.162783 key_bindings_add: 0x37 7 = select-window -t :=7
1689909549.162784 cmd_find_best_session: 0 sessions to try
1689909549.162785 cmdq_next <global>: [bind-key/0x55582bc02aa0] (0), flags 0
1689909549.162787 cmdq_fire_command <global>: (222) bind-key -N "Select window 8" 8 { select-window -t :=8 }
1689909549.162787 cmd_find_best_session: 0 sessions to try
1689909549.162788 cmd_find_current_client: no target, return (nil)
1689909549.162789 cmd_find_best_session: 0 sessions to try
1689909549.162790 cmd_find_current_client: no target, return (nil)
1689909549.162790 cmd_find_best_session: 0 sessions to try
1689909549.162791 cmd_find_best_session: 0 sessions to try
1689909549.162792 key_bindings_add: 0x38 8 = select-window -t :=8
1689909549.162793 cmd_find_best_session: 0 sessions to try
1689909549.162794 cmdq_next <global>: [bind-key/0x55582bc02ed0] (0), flags 0
1689909549.162796 cmdq_fire_command <global>: (230) bind-key -N "Select window 9" 9 { select-window -t :=9 }
1689909549.162796 cmd_find_best_session: 0 sessions to try
1689909549.162797 cmd_find_current_client: no target, return (nil)
1689909549.162798 cmd_find_best_session: 0 sessions to try
1689909549.162799 cmd_find_current_client: no target, return (nil)
1689909549.162799 cmd_find_best_session: 0 sessions to try
1689909549.162800 cmd_find_best_session: 0 sessions to try
1689909549.162801 key_bindings_add: 0x39 9 = select-window -t :=9
1689909549.162802 cmd_find_best_session: 0 sessions to try
1689909549.162803 cmdq_next <global>: [bind-key/0x55582bc033b0] (0), flags 0
1689909549.162805 cmdq_fire_command <global>: (238) bind-key -N "Prompt for a command" : { command-prompt }
1689909549.162805 cmd_find_best_session: 0 sessions to try
1689909549.162806 cmd_find_current_client: no target, return (nil)
1689909549.162807 cmd_find_best_session: 0 sessions to try
1689909549.162808 cmd_find_current_client: no target, return (nil)
1689909549.162808 cmd_find_best_session: 0 sessions to try
1689909549.162809 cmd_find_best_session: 0 sessions to try
1689909549.162810 key_bindings_add: 0x3a : = command-prompt
1689909549.162811 cmd_find_best_session: 0 sessions to try
1689909549.162812 cmdq_next <global>: [bind-key/0x55582bc03a30] (0), flags 0
1689909549.162814 cmdq_fire_command <global>: (246) bind-key -N "Move to the previously active pane" \\; { last-pane }
1689909549.162815 cmd_find_best_session: 0 sessions to try
1689909549.162816 cmd_find_current_client: no target, return (nil)
1689909549.162816 cmd_find_best_session: 0 sessions to try
1689909549.162817 cmd_find_current_client: no target, return (nil)
1689909549.162818 cmd_find_best_session: 0 sessions to try
1689909549.162819 cmd_find_best_session: 0 sessions to try
1689909549.162820 key_bindings_add: 0x3b ; = last-pane
1689909549.162820 cmd_find_best_session: 0 sessions to try
1689909549.162821 cmdq_next <global>: [bind-key/0x55582bc04190] (0), flags 0
1689909549.162823 cmdq_fire_command <global>: (254) bind-key -N "Choose a paste buffer from a list" = { choose-buffer -Z }
1689909549.162824 cmd_find_best_session: 0 sessions to try
1689909549.162825 cmd_find_current_client: no target, return (nil)
1689909549.162826 cmd_find_best_session: 0 sessions to try
1689909549.162826 cmd_find_current_client: no target, return (nil)
1689909549.162827 cmd_find_best_session: 0 sessions to try
1689909549.162828 cmd_find_best_session: 0 sessions to try
1689909549.162829 key_bindings_add: 0x3d = = choose-buffer -Z
1689909549.162830 cmd_find_best_session: 0 sessions to try
1689909549.162831 cmdq_next <global>: [bind-key/0x55582bc04700] (0), flags 0
1689909549.162833 cmdq_fire_command <global>: (262) bind-key -N "List key bindings" ? { list-keys -N }
1689909549.162833 cmd_find_best_session: 0 sessions to try
1689909549.162834 cmd_find_current_client: no target, return (nil)
1689909549.162835 cmd_find_best_session: 0 sessions to try
1689909549.162837 cmd_find_current_client: no target, return (nil)
1689909549.162837 cmd_find_best_session: 0 sessions to try
1689909549.162838 cmd_find_best_session: 0 sessions to try
1689909549.162839 key_bindings_add: 0x3f ? = list-keys -N
1689909549.162840 cmd_find_best_session: 0 sessions to try
1689909549.162841 cmdq_next <global>: [bind-key/0x55582bc04ce0] (0), flags 0
1689909549.162843 cmdq_fire_command <global>: (270) bind-key -N "Choose a client from a list" D { choose-client -Z }
1689909549.162844 cmd_find_best_session: 0 sessions to try
1689909549.162844 cmd_find_current_client: no target, return (nil)
1689909549.162845 cmd_find_best_session: 0 sessions to try
1689909549.162846 cmd_find_current_client: no target, return (nil)
1689909549.162847 cmd_find_best_session: 0 sessions to try
1689909549.162847 cmd_find_best_session: 0 sessions to try
1689909549.162849 key_bindings_add: 0x44 D = choose-client -Z
1689909549.162849 cmd_find_best_session: 0 sessions to try
1689909549.162850 cmdq_next <global>: [bind-key/0x55582bc05260] (0), flags 0
1689909549.162852 cmdq_fire_command <global>: (278) bind-key -N "Spread panes out evenly" E { select-layout -E }
1689909549.162853 cmd_find_best_session: 0 sessions to try
1689909549.162854 cmd_find_current_client: no target, return (nil)
1689909549.162854 cmd_find_best_session: 0 sessions to try
1689909549.162855 cmd_find_current_client: no target, return (nil)
1689909549.162856 cmd_find_best_session: 0 sessions to try
1689909549.162857 cmd_find_best_session: 0 sessions to try
1689909549.162858 key_bindings_add: 0x45 E = select-layout -E
1689909549.162858 cmd_find_best_session: 0 sessions to try
1689909549.162859 cmdq_next <global>: [bind-key/0x55582bc05840] (0), flags 0
1689909549.162861 cmdq_fire_command <global>: (286) bind-key -N "Switch to the last client" L { switch-client -l }
1689909549.162862 cmd_find_best_session: 0 sessions to try
1689909549.162863 cmd_find_current_client: no target, return (nil)
1689909549.162864 cmd_find_best_session: 0 sessions to try
1689909549.162864 cmd_find_current_client: no target, return (nil)
1689909549.162865 cmd_find_best_session: 0 sessions to try
1689909549.162866 cmd_find_best_session: 0 sessions to try
1689909549.162867 key_bindings_add: 0x4c L = switch-client -l
1689909549.162868 cmd_find_best_session: 0 sessions to try
1689909549.162869 cmdq_next <global>: [bind-key/0x55582bc05d10] (0), flags 0
1689909549.162870 cmdq_fire_command <global>: (294) bind-key -N "Clear the marked pane" M { select-pane -M }
1689909549.162871 cmd_find_best_session: 0 sessions to try
1689909549.162872 cmd_find_current_client: no target, return (nil)
1689909549.162873 cmd_find_best_session: 0 sessions to try
1689909549.162873 cmd_find_current_client: no target, return (nil)
1689909549.162874 cmd_find_best_session: 0 sessions to try
1689909549.162875 cmd_find_best_session: 0 sessions to try
1689909549.162876 key_bindings_add: 0x4d M = select-pane -M
1689909549.162877 cmd_find_best_session: 0 sessions to try
1689909549.162878 cmdq_next <global>: [bind-key/0x55582bc06040] (0), flags 0
1689909549.162879 cmdq_fire_command <global>: (302) bind-key -N "Enter copy mode" [ { copy-mode }
1689909549.162880 cmd_find_best_session: 0 sessions to try
1689909549.162881 cmd_find_current_client: no target, return (nil)
1689909549.162882 cmd_find_best_session: 0 sessions to try
1689909549.162882 cmd_find_current_client: no target, return (nil)
1689909549.162883 cmd_find_best_session: 0 sessions to try
1689909549.162884 cmd_find_best_session: 0 sessions to try
1689909549.162885 key_bindings_add: 0x5b [ = copy-mode
1689909549.162886 cmd_find_best_session: 0 sessions to try
1689909549.162887 cmdq_next <global>: [bind-key/0x55582bc068e0] (0), flags 0
1689909549.162889 cmdq_fire_command <global>: (310) bind-key -N "Paste the most recent paste buffer" ] { paste-buffer -p }
1689909549.162889 cmd_find_best_session: 0 sessions to try
1689909549.162890 cmd_find_current_client: no target, return (nil)
1689909549.162891 cmd_find_best_session: 0 sessions to try
1689909549.162892 cmd_find_current_client: no target, return (nil)
1689909549.162893 cmd_find_best_session: 0 sessions to try
1689909549.162894 cmd_find_best_session: 0 sessions to try
1689909549.162895 key_bindings_add: 0x5d ] = paste-buffer -p
1689909549.162896 cmd_find_best_session: 0 sessions to try
1689909549.162897 cmdq_next <global>: [bind-key/0x55582bc06db0] (0), flags 0
1689909549.162899 cmdq_fire_command <global>: (318) bind-key -N "Create a new window" c { new-window }
1689909549.162900 cmd_find_best_session: 0 sessions to try
1689909549.162900 cmd_find_current_client: no target, return (nil)
1689909549.162901 cmd_find_best_session: 0 sessions to try
1689909549.162902 cmd_find_current_client: no target, return (nil)
1689909549.162903 cmd_find_best_session: 0 sessions to try
1689909549.162903 cmd_find_best_session: 0 sessions to try
1689909549.162904 key_bindings_add: 0x63 c = new-window
1689909549.162905 cmd_find_best_session: 0 sessions to try
1689909549.162906 cmdq_next <global>: [bind-key/0x55582bc07220] (0), flags 0
1689909549.162908 cmdq_fire_command <global>: (326) bind-key -N "Detach the current client" d { detach-client }
1689909549.162909 cmd_find_best_session: 0 sessions to try
1689909549.162909 cmd_find_current_client: no target, return (nil)
1689909549.162910 cmd_find_best_session: 0 sessions to try
1689909549.162911 cmd_find_current_client: no target, return (nil)
1689909549.162911 cmd_find_best_session: 0 sessions to try
1689909549.162912 cmd_find_best_session: 0 sessions to try
1689909549.162913 key_bindings_add: 0x64 d = detach-client
1689909549.162914 cmd_find_best_session: 0 sessions to try
1689909549.162915 cmdq_next <global>: [bind-key/0x55582bc07d60] (0), flags 0
1689909549.162917 cmdq_fire_command <global>: (334) bind-key -N "Search for a pane" f { command-prompt { find-window -Z "%%" } }
1689909549.162918 cmd_find_best_session: 0 sessions to try
1689909549.162919 cmd_find_current_client: no target, return (nil)
1689909549.162920 cmd_find_best_session: 0 sessions to try
1689909549.162920 cmd_find_current_client: no target, return (nil)
1689909549.162921 cmd_find_best_session: 0 sessions to try
1689909549.162922 cmd_find_best_session: 0 sessions to try
1689909549.162924 key_bindings_add: 0x66 f = command-prompt { find-window -Z "%%" }
1689909549.162924 cmd_find_best_session: 0 sessions to try
1689909549.162925 cmdq_next <global>: [bind-key/0x55582bc07fd0] (0), flags 0
1689909549.162927 cmdq_fire_command <global>: (346) bind-key -N "Display window information" i { display-message }
1689909549.162928 cmd_find_best_session: 0 sessions to try
1689909549.162929 cmd_find_current_client: no target, return (nil)
1689909549.162929 cmd_find_best_session: 0 sessions to try
1689909549.162930 cmd_find_current_client: no target, return (nil)
1689909549.162931 cmd_find_best_session: 0 sessions to try
1689909549.162932 cmd_find_best_session: 0 sessions to try
1689909549.162933 key_bindings_add: 0x69 i = display-message
1689909549.162933 cmd_find_best_session: 0 sessions to try
1689909549.162934 cmdq_next <global>: [bind-key/0x55582bc087c0] (0), flags 0
1689909549.162936 cmdq_fire_command <global>: (354) bind-key -N "Select the previously current window" l { last-window }
1689909549.162937 cmd_find_best_session: 0 sessions to try
1689909549.162938 cmd_find_current_client: no target, return (nil)
1689909549.162939 cmd_find_best_session: 0 sessions to try
1689909549.162939 cmd_find_current_client: no target, return (nil)
1689909549.162940 cmd_find_best_session: 0 sessions to try
1689909549.162941 cmd_find_best_session: 0 sessions to try
1689909549.162942 key_bindings_add: 0x6c l = last-window
1689909549.162943 cmd_find_best_session: 0 sessions to try
1689909549.162944 cmdq_next <global>: [bind-key/0x55582bc08c30] (0), flags 0
1689909549.162945 cmdq_fire_command <global>: (362) bind-key -N "Toggle the marked pane" m { select-pane -m }
1689909549.162946 cmd_find_best_session: 0 sessions to try
1689909549.162947 cmd_find_current_client: no target, return (nil)
1689909549.162948 cmd_find_best_session: 0 sessions to try
1689909549.162948 cmd_find_current_client: no target, return (nil)
1689909549.162950 cmd_find_best_session: 0 sessions to try
1689909549.162951 cmd_find_best_session: 0 sessions to try
1689909549.162952 key_bindings_add: 0x6d m = select-pane -m
1689909549.162953 cmd_find_best_session: 0 sessions to try
1689909549.162954 cmdq_next <global>: [bind-key/0x55582bc08fb0] (0), flags 0
1689909549.162955 cmdq_fire_command <global>: (370) bind-key -N "Select the next window" n { next-window }
1689909549.162956 cmd_find_best_session: 0 sessions to try
1689909549.162957 cmd_find_current_client: no target, return (nil)
1689909549.162958 cmd_find_best_session: 0 sessions to try
1689909549.162958 cmd_find_current_client: no target, return (nil)
1689909549.162959 cmd_find_best_session: 0 sessions to try
1689909549.162960 cmd_find_best_session: 0 sessions to try
1689909549.162961 key_bindings_add: 0x6e n = next-window
1689909549.162962 cmd_find_best_session: 0 sessions to try
1689909549.162963 cmdq_next <global>: [bind-key/0x55582bc095b0] (0), flags 0
1689909549.162964 cmdq_fire_command <global>: (378) bind-key -N "Select the next pane" o { select-pane -t :.+ }
1689909549.162965 cmd_find_best_session: 0 sessions to try
1689909549.162966 cmd_find_current_client: no target, return (nil)
1689909549.162967 cmd_find_best_session: 0 sessions to try
1689909549.162967 cmd_find_current_client: no target, return (nil)
1689909549.162968 cmd_find_best_session: 0 sessions to try
1689909549.162969 cmd_find_best_session: 0 sessions to try
1689909549.162970 key_bindings_add: 0x6f o = select-pane -t :.+
1689909549.162971 cmd_find_best_session: 0 sessions to try
1689909549.162972 cmdq_next <global>: [bind-key/0x55582bc099b0] (0), flags 0
1689909549.162974 cmdq_fire_command <global>: (386) bind-key -N "Customize options" C { customize-mode -Z }
1689909549.162974 cmd_find_best_session: 0 sessions to try
1689909549.162975 cmd_find_current_client: no target, return (nil)
1689909549.162976 cmd_find_best_session: 0 sessions to try
1689909549.162977 cmd_find_current_client: no target, return (nil)
1689909549.162977 cmd_find_best_session: 0 sessions to try
1689909549.162978 cmd_find_best_session: 0 sessions to try
1689909549.162979 key_bindings_add: 0x43 C = customize-mode -Z
1689909549.162980 cmd_find_best_session: 0 sessions to try
1689909549.162981 cmdq_next <global>: [bind-key/0x55582bc09e10] (0), flags 0
1689909549.162983 cmdq_fire_command <global>: (394) bind-key -N "Select the previous window" p { previous-window }
1689909549.162984 cmd_find_best_session: 0 sessions to try
1689909549.162984 cmd_find_current_client: no target, return (nil)
1689909549.162985 cmd_find_best_session: 0 sessions to try
1689909549.162986 cmd_find_current_client: no target, return (nil)
1689909549.162987 cmd_find_best_session: 0 sessions to try
1689909549.162987 cmd_find_best_session: 0 sessions to try
1689909549.162988 key_bindings_add: 0x70 p = previous-window
1689909549.162989 cmd_find_best_session: 0 sessions to try
1689909549.162990 cmdq_next <global>: [bind-key/0x55582bc0a1e0] (0), flags 0
1689909549.162992 cmdq_fire_command <global>: (402) bind-key -N "Display pane numbers" q { display-panes }
1689909549.162993 cmd_find_best_session: 0 sessions to try
1689909549.162993 cmd_find_current_client: no target, return (nil)
